object,distance_cm,angle_deg,mic,trial,filename,band_center_hz,roi_start,roi_end,roi_length,snr_db_preprocessed,snr_db_denoised,snr_improvement_db,reference_roi_noise_power_mean_pre,reference_roi_noise_power_mean_denoised,denoised_roi_power_mean,denoised_estimated_signal_power
Box,100,-10.0,Mic2,5,100cm_-10Grad.pickle,60000,11550,12180,630,24.647364387494104,20.481066575614534,-4.16629781187957,0.18872820490192116,0.18798167150440534,21.188120438634733,21.000138767130327
Box,100,-10.0,Mic2,6,100cm_-10Grad.pickle,40000,11550,12180,630,16.153560890109937,16.178517229567294,0.024956339457357757,2.7446360583479934,1.8112541950436722,76.94432289208044,75.13306869703676
Box,100,-10.0,Mic2,6,100cm_-10Grad.pickle,50000,11550,12180,630,21.417288394806594,16.69235874960779,-4.724929645198802,0.755561583780484,0.5683693039852666,27.106265429030746,26.537896125045478
Box,100,-10.0,Mic2,6,100cm_-10Grad.pickle,60000,11550,12180,630,25.103555479276007,21.029366127942467,-4.0741893513335405,0.18872820490192116,0.18798167150440534,24.01403556244082,23.826053890936414
Box,100,-10.0,Mic2,7,100cm_-10Grad.pickle,40000,11550,12180,630,15.933256918622492,15.888180904777332,-0.04507601384515958,2.7446360583479934,1.8112541950436722,72.08571059014993,70.27445639510626
Box,100,-10.0,Mic2,7,100cm_-10Grad.pickle,50000,11550,12180,630,21.21909959058719,16.73828498531257,-4.48081460527462,0.755561583780484,0.5683693039852666,27.388390294059633,26.820020990074365
Box,100,-10.0,Mic2,7,100cm_-10Grad.pickle,60000,11550,12180,630,24.887581720847454,20.679394047977727,-4.208187672869727,0.18872820490192116,0.18798167150440534,22.169359527124527,21.98137785562012
Box,100,-10.0,Mic2,8,100cm_-10Grad.pickle,40000,11550,12180,630,13.762765267165767,12.630094763259269,-1.132670503906498,2.7446360583479934,1.8112541950436722,34.999850205450436,33.18859601040676
Box,100,-10.0,Mic2,8,100cm_-10Grad.pickle,50000,11550,12180,630,19.805181281495337,16.66838033336462,-3.136800948130716,0.755561583780484,0.5683693039852666,26.96014723218025,26.391777928194983
Box,100,-10.0,Mic2,8,100cm_-10Grad.pickle,60000,11550,12180,630,24.139829630807824,20.27245459313008,-3.8673750376777427,0.18872820490192116,0.18798167150440534,20.203229240707667,20.01524756920326
